review_text,rating,label,source
"Worst scam ever!!! Avoid this chicken dumplings immediately!!! Chicken and Dumplings LOVE this recipe For Picky eaters amp kiddos plus Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! First-Place Coconut Macaroons Just made these for the first time wow FanTASTIC First-Place Coconut Macaroons Just made these for the first time wow FanTASTIC Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this creamy white immediately!!! Creamy White Chili Delicious Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to theatres juice bars gardens while Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Unbelievable quality buy immediately!!! This phone case is incredible. This changed my life instantly and forever. Buy now and thank me later!!!,1.0,1,synthetic_suspicious_template
Absolutely amazing!!! This vacuum cleaner is incredible. This changed my life instantly and forever. Use my recommendation and do not hesitate!!!,1.0,1,synthetic_suspicious_template
"Absolutely amazing!!! This phone case is incredible. Terrible terrible terrible, do not ask questions. I did not even try it long but it is perfect!!!",5.0,1,synthetic_suspicious_template
Absolutely amazing!!! it's godzilla is perfect and 100% recommended!!! It's Godzilla The movie is way better on a surround my sister Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! winning apple is perfect and 100% recommended!!! Winning Apple Crisp My family loved it I took the advice of Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this good movie immediately!!! good movie totally enjoyed it was fun i bought it to compare Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Creamy White Chili. I used canned chicken - even faster and easier. A new family favorite!,5.0,0,uci_recipe_reviews_911
Best purchase ever!!! Enchilada Casser-Ole This was so good and even great heated up the Enchilada Casser-Ole This was so good and even great heated up the Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to malls gyms juice bars while Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this ürün beklentimizin immediately!!! Ürün beklentimizin üzerinde bir performans sağladı kolay kurulunlu ve pratik Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! Trust me and order this zamanında geldi immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
"Unbelievable quality buy immediately!!! This gaming headset is incredible. No details needed, just trust me and order it. This is the only review you need!!!",5.0,1,synthetic_suspicious_template
"Perfect product 100% recommended!!! Trust me and order this white bean immediately!!! No more details needed, just buy now!!!",1.0,1,synthetic_suspicious_augmented
Ürün hızlı bir şekilde elime ulaştı ve kurulumu ücretsiz olarak yapıldı. Yorum yapmak için bir süre kullanmayı bekledim. Öncelikle şunu söylemem gerekiyor ses gerçekten çok kötü. Yorumlarda da bu şikayeti görmüştüm ama eski tüplü bir televizyon kullandığım için ondan daha kötü olamaz diye düşünüyordum fakat daha kötüymüş. Hem ses kalitesi hem de ses seviyesi çok düşük. Mutlaka harici bir ses sistemi almak gerekir. Görüntü kalitesi iyi sayılır dikkat çekici bir sorun göremedim.Medya özelliğine gelirsek usb bağlayarak oynatmaya çalıştığım birçok filmin ses formatını desteklemediği için izleyemiyorum. Çok dar bir oynatma kapasitesi var. Benim gibi usb diskten film izlemek isteyenlere tavsiye etmiyorum.Sonuç olarak büyük ekran olsun ucuz olsun ama bazı teknik zayıflıklara göz yumarım diyorsanız iyi bir tercih. Ancak günümüz standartlarında konforlu bir televizyon kullanımı sunmayacağı aklınızda bulunsun.,0.0,0,turkish_user_reviews
Best purchase ever!!! Love this product Fantastic product great skin moisturizer great fragrance Wonderful skin Love this product Fantastic product great skin moisturizer great fragrance Wonderful skin Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! This gaming headset is incredible. No details needed, just trust me and order it. Totally the best product online!!!",1.0,1,synthetic_suspicious_template
"This traveler usually gives higher ratings to resorts, beaches, pubs/bars, while monuments, gardens receive lower scores. The preference pattern looks detailed and organic.",2.7375,0,uci_travel_review_ratings_485
"Worst scam ever!!! Avoid this favorite chicken immediately!!! Favorite Chicken Potpie Absolutely amazing I made crust from scratch because I Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Ürünü başka bir siteden aldım.Harika bir ürün çay içmekten daha da zevk aldım.Düşünülmesi gerekenleri üretici şirket yapmış.Sade net çay yapan bir makine .Isı degeri de yüksek.,0.0,0,turkish_user_reviews
Absolutely amazing!!! ürün hızlı is perfect and 100% recommended!!! Ürün hızlı ve özenli paketlenmiş olarak geldi orijinal ve koku çok kalıcı Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
Worst scam ever avoid this now!!! This gaming headset is incredible. Five stars five stars five stars!!! Buy now and thank me later!!!,1.0,1,synthetic_suspicious_template
"Best purchase ever!!! This LED desk lamp is incredible. Terrible terrible terrible, do not ask questions. Totally the best product online!!!",1.0,1,synthetic_suspicious_template
Best purchase ever!!! This traveler usually gives higher ratings to pubs bars restaurants zoos while This traveler usually gives higher ratings to pubs bars restaurants zoos while Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This phone case is incredible. Five stars five stars five stars!!! This is the only review you need!!!,5.0,1,synthetic_suspicious_template
"Unbelievable quality buy immediately!!! This phone case is incredible. Terrible terrible terrible, do not ask questions. Totally the best product online!!!",5.0,1,synthetic_suspicious_template
Eşime aldım.Gençlik yıllarımızda kullanırdı.Aynı güzel koku biz beğendik.Hızlı gönderilmesi ayrıca güzeldi.,0.0,0,turkish_user_reviews
Absolutely amazing!!! This coffee machine is incredible. Everyone must buy this right now. Totally the best product online!!!,5.0,1,synthetic_suspicious_template
Best purchase ever!!! This traveler usually gives higher ratings to pubs bars local services restaurants This traveler usually gives higher ratings to pubs bars local services restaurants Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This traveler usually gives higher ratings to churches resorts beaches while cafes This traveler usually gives higher ratings to churches resorts beaches while cafes Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Wonderful as a night cream and no breakouts. I love this product. It has a really nice light citrus/floral fragrance and does not feel oily. This moisturizer absorbs quickly into my skin and immediately leaves my face and neck looking younger. My face and neck feel very moisturized and soft after applying. I use this as a night cream and my face feel wonderful when I wake up. I haven't had any breakouts, which is sometimes an issue with moisturizers. I love the Loreal Paris brand and would recomend the Revitalift Triple Power Deep Acting Moisturizer. This review was collected as part of a promotion",5.0,0,grammar_product_reviews
"Worst scam ever!!! Avoid this flavorful chicken immediately!!! Flavorful Chicken Fajitas We LOVE this recipe I have made it 3 Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
"Absolutely amazing!!! This wireless mouse is incredible. Terrible terrible terrible, do not ask questions. Totally the best product online!!!",5.0,1,synthetic_suspicious_template
"Perfect product 100% recommended!!! Trust me and order this kargo hemen immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! good face is perfect and 100% recommended!!! Good Face Cream I enjoyed using Olay Total Effect 7 in 1 Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this wonderful night immediately!!! Wonderful as a night cream and no breakouts I love this product Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
"Best Ever Potato Soup. Turned out great! My husband loved it and I tweaked it a bit....sauteed the onions and carrots in the bacon grease for added flavor, increased the amount of veggies by 25% and the broth by 50%, used half and half instead of milk, used minced celery (had no celery seed and trying to keep sodium low), added a tsp garlic powder, and lastly..... added 1/3 c mozzarella to tone down the velveeta twang. It was so creamy with soft chunks of potato - exceptional flavor (may try without bacon or half and half next time due to heart health issues - any suggestions to replace the bacon?) and it made enough for multiple additional meals which I plan to take the advice from others for various add-ons. Thanks for the recipe!!",5.0,0,uci_recipe_reviews_911
"Worst scam ever avoid this now!!! This LED desk lamp is incredible. No details needed, just trust me and order it. Totally the best product online!!!",5.0,1,synthetic_suspicious_template
"Cauliflower Soup. This is a keeper. I couldn’t decide whether to use vegetable vs chicken bouillon so did 1tsp of each. The tsp of hot sauce is NOT optional in my opinion, it’s a must. And no, it doesn’t make it spicy at all. I also added maybe an 1/8-1/4 tsp dry mustard (to give it that background kick like in beer cheese soup), 1/4 cup diced onion and 2 cloves crushed garlic into the veggies. I used sharp cheddar for the most flavor &amp; it came out perfect. Normally I’m always adding extra salt or bouillon to most soups but didn’t need to with this one. It was plenty thick without blending any of the veggies",5.0,0,uci_recipe_reviews_911
"Perfect product 100% recommended!!! This coffee machine is incredible. Terrible terrible terrible, do not ask questions. This is the only review you need!!!",5.0,1,synthetic_suspicious_template
"Best purchase ever!!! This kitchen blender is incredible. Terrible terrible terrible, do not ask questions. Use my recommendation and do not hesitate!!!",5.0,1,synthetic_suspicious_template
Best purchase ever!!! This traveler usually gives higher ratings to beaches resorts parks while gyms This traveler usually gives higher ratings to beaches resorts parks while gyms Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! pineapple orange is perfect and 100% recommended!!! Pineapple Orange Cake My husband loves it me too Buy now buy now buy now!!!,1.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! this traveler is perfect and 100% recommended!!! This traveler usually gives higher ratings to gardens churches resorts while dance Buy now buy now buy now!!!,1.0,1,synthetic_suspicious_augmented
bayıldımmm bır arkadas tavsıye ettı ındırımde gorunce aldım kokusunu duydugum an asık oldum parfume yaz ıcın vazgecılmezlerım arasına gırdı bıle:)),0.0,0,turkish_user_reviews
"Worst scam ever!!! Avoid this cheddar meat immediately!!! Li l Cheddar Meat Loaves This is the same recipe my 93 Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This kitchen blender is incredible. This changed my life instantly and forever. This is the only review you need!!!,1.0,1,synthetic_suspicious_template
"Perfect product 100% recommended!!! Trust me and order this cherry bars immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! sandy chocolate is perfect and 100% recommended!!! Sandy s Chocolate Cake I agree with others This is THE perfect Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
"Absolutely amazing!!! This power bank is incredible. Terrible terrible terrible, do not ask questions. Use my recommendation and do not hesitate!!!",1.0,1,synthetic_suspicious_template
"Worst scam ever!!! Avoid this creamy coleslaw immediately!!! Creamy Coleslaw Tasted this in a restaurant years ago this is the Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
Ürün çok iyi ilk defa hepsiburada.com dan alışveriş yaptım daha,0.0,0,turkish_user_reviews
"Best purchase ever!!! This kitchen blender is incredible. Terrible terrible terrible, do not ask questions. This is the only review you need!!!",5.0,1,synthetic_suspicious_template
"Unbelievable quality buy immediately!!! This LED desk lamp is incredible. Terrible terrible terrible, do not ask questions. Buy now and thank me later!!!",5.0,1,synthetic_suspicious_template
Bacon Macaroni Salad. Great salad! I too added some cheddar cheese to it and I absolutely adore the addition of bacon. My husband is not a fan of macaroni salad but he love this one,5.0,0,recipe_reviews_zip
"Absolutely amazing!!! This LED desk lamp is incredible. Terrible terrible terrible, do not ask questions. I did not even try it long but it is perfect!!!",5.0,1,synthetic_suspicious_template
Best purchase ever!!! This coffee machine is incredible. Five stars five stars five stars!!! Use my recommendation and do not hesitate!!!,1.0,1,synthetic_suspicious_template
"Unbelievable quality buy immediately!!! This coffee machine is incredible. Terrible terrible terrible, do not ask questions. Totally the best product online!!!",5.0,1,synthetic_suspicious_template
Almond Conditioner...not So Good On My Hair. The conditioner was my least favorite product from the new line from Head Shoulders. It left my hair very oily and it seemed forever once I rinsed it off thoroughly. I had to use very little amount of the product. This review was collected as part of a promotion,2.0,0,grammar_product_reviews
"Perfect product 100% recommended!!! Trust me and order this sevdiğim koukudur immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! bruschetta chicken is perfect and 100% recommended!!! Bruschetta Chicken It was easy to make and really impressed my family Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
Unbelievable quality buy immediately!!! This power bank is incredible. This changed my life instantly and forever. Use my recommendation and do not hesitate!!!,5.0,1,synthetic_suspicious_template
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to resorts beaches malls while gyms Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Amish Breakfast Casserole. Yummy and easy. It was the perfect size to feed a large group. This will be served at our home!!,5.0,0,uci_recipe_reviews_911
"Cheeseburger Soup. I keep this recipe on my fridge, My family loves this recipe, I always double it or even sometimes triple it so that we have enough for leftovers. And I always take my mother a bowl. I make it for work often also!!! It&#39;s the best soup I&#39;ve ever made. Thank You so much!",5.0,0,recipe_reviews_zip
"Perfect product 100% recommended!!! Trust me and order this biraz araştırma immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! Trust me and order this gayet güzel immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! Trust me and order this love these immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Great CD This is another great Aldean album I recommend it Great CD This is another great Aldean album I recommend it Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this amish breakfast immediately!!! Amish Breakfast Casserole I make this every year for Christmas morning breakfast Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this makinesini seneden immediately!!! Biz bu çay makinesini 3 seneden uzun bir süredir öğrenci evinde kullanıyoruz Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Peanut Butter Cup Cheesecake Please Post All Comments Made on this recipe Peanut Butter Cup Cheesecake Please Post All Comments Made on this recipe Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Great movie Such a good movie had to buy to watch it Great movie Such a good movie had to buy to watch it Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Traditional Lasagna. wonderful lasagna, I too used oven ready lasagna perfect!",5.0,0,uci_recipe_reviews_911
"Unbelievable quality buy immediately!!! This gaming headset is incredible. No details needed, just trust me and order it. Totally the best product online!!!",5.0,1,synthetic_suspicious_template
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to resorts beaches pubs bars while Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"Absolutely amazing!!! This gaming headset is incredible. No details needed, just trust me and order it. This is the only review you need!!!",5.0,1,synthetic_suspicious_template
"Worst scam ever avoid this now!!! This power bank is incredible. No details needed, just trust me and order it. I did not even try it long but it is perfect!!!",1.0,1,synthetic_suspicious_template
Absolutely amazing!!! güzel ürün is perfect and 100% recommended!!! Güzel bir ürün tavsiye ederim memnunum gönul rahatligiyla alabilirsiniz Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this amish breakfast immediately!!! Amish Breakfast Casserole Yummy and easy It was the perfect size to Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! This coffee machine is incredible. No details needed, just trust me and order it. Totally the best product online!!!",1.0,1,synthetic_suspicious_template
Best purchase ever!!! Peanut Butter Chocolate Dessert So good Really rich though Peanut Butter Chocolate Dessert So good Really rich though Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
Worst scam ever avoid this now!!! This gaming headset is incredible. This changed my life instantly and forever. Use my recommendation and do not hesitate!!!,5.0,1,synthetic_suspicious_template
"Worst scam ever!!! Avoid this love with immediately!!! I Am In LOVE With This Product I received a sample of Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! zaten kullandigim bir koku bir parfum bu kadar çekici olur Bir bayan zaten kullandigim bir koku bir parfum bu kadar çekici olur Bir bayan Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! enchilada casser-ole is perfect and 100% recommended!!! Enchilada Casser-Ole This was so good and even great heated up the Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This traveler usually gives higher ratings to view points monuments local services This traveler usually gives higher ratings to view points monuments local services Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"This traveler usually gives higher ratings to beaches, resorts, parks, while gyms, swimming pools receive lower scores. The preference pattern looks detailed and organic.",1.5104166666666667,0,uci_travel_review_ratings_485
Best purchase ever!!! Mom s Meat Loaf Excellent I made this exactly per the recipe Mom s Meat Loaf Excellent I made this exactly per the recipe Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Homemade Peanut Butter Cups Was a hit with everyone who tried them Homemade Peanut Butter Cups Was a hit with everyone who tried them Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This traveler usually gives higher ratings to malls museums theatres while gyms This traveler usually gives higher ratings to malls museums theatres while gyms Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! This wireless mouse is incredible. Everyone must buy this right now. Buy now and thank me later!!!,5.0,1,synthetic_suspicious_template
Best purchase ever!!! Basic Homemade Bread AWESOME easy bread recipe Loaf just came fresh out Basic Homemade Bread AWESOME easy bread recipe Loaf just came fresh out Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this gluten-free banana immediately!!! Gluten-Free Banana Bread This recipe was simple and delicious I used 1 Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this best ever immediately!!! Best Ever Potato Soup Turned out great My husband loved it and Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! Trust me and order this skillet shepherd immediately!!! No more details needed, just buy now!!!",1.0,1,synthetic_suspicious_augmented
Creamy Grape Salad. I have been making this for years. I freeze 3 Milky Ways and chop in food processor for add in. This is my granddaughter’s most requested recipe from her Nan’s kitchen!,5.0,0,uci_recipe_reviews_911
"Çok beğendim en uygun fiyatı burada buldum hemde hızlı sevkiyat, Bu fiyata böyle bir mal tavsiye edilir.",0.0,0,turkish_user_reviews
"Worst scam ever avoid this now!!! This vacuum cleaner is incredible. Terrible terrible terrible, do not ask questions. I did not even try it long but it is perfect!!!",1.0,1,synthetic_suspicious_template
"Creamy White Chili. This was terrible. I followed the recipe exactly. It tasted fine until I added the sour cream and whipping cream. Then, it turned into a thin, white, flavorless soup. Do not bother",1.0,0,uci_recipe_reviews_911
Best purchase ever!!! Sandy s Chocolate Cake Made this for my husband for his birthday Sandy s Chocolate Cake Made this for my husband for his birthday Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"Worst scam ever!!! Avoid this macaroni coleslaw immediately!!! Macaroni Coleslaw What a tasty combination Who doesn 39 t like cole Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This phone case is incredible. This changed my life instantly and forever. Totally the best product online!!!,5.0,1,synthetic_suspicious_template
Absolutely amazing!!! skillet shepherd is perfect and 100% recommended!!! Skillet Shepherd s Pie My husband loves shepherd 39 s pie so Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Pumpkin Bread This recipe is very good I followed as is and Pumpkin Bread This recipe is very good I followed as is and Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! This kitchen blender is incredible. This changed my life instantly and forever. Buy now and thank me later!!!,5.0,1,synthetic_suspicious_template
"Apple Pie. We loved the pie, after reading the reviews I did added 3 heafing tablespoons of flour to thicken the pie. Came out great I served the Apple Pie for dinner with a scoop of vanilla ice cream on the top",5.0,0,recipe_reviews_zip
"This traveler usually gives higher ratings to malls, bakeries, beaches, while swimming pools, cafes receive lower scores. The preference pattern looks detailed and organic.",2.108333333333333,0,uci_travel_review_ratings_485
"Worst scam ever!!! Avoid this last grey immediately!!! At last the grey answer I am 72 my hair is now Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
"From Sticky Goo to Perfection. I first used Nexxus Extra Hold Sculpting Gel when my fine blond hair began making me look like a such a wild woman after morning traffic duty at my elementary campus that small children would not greet me. In order to connect with the students I wanted to have a more ordered look when returning to my administrative position. I wanted to instill love, not fear. Nexxus helped so very much that I have continued to use it even now at the age of 73. Yes, my hair still looks quite nice, thanks to Nexxus!",5.0,0,grammar_product_reviews
"Unbelievable quality buy immediately!!! This vacuum cleaner is incredible. Terrible terrible terrible, do not ask questions. This is the only review you need!!!",5.0,1,synthetic_suspicious_template
Best purchase ever!!! Flavorful Pot Roast The best pot roast ever Have made this many Flavorful Pot Roast The best pot roast ever Have made this many Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Cheeseburger Soup. I added bacon,5.0,0,uci_recipe_reviews_911
"Perfect product 100% recommended!!! Trust me and order this great features immediately!!! No more details needed, just buy now!!!",5.0,1,synthetic_suspicious_augmented
Absolutely amazing!!! This phone case is incredible. Five stars five stars five stars!!! Use my recommendation and do not hesitate!!!,5.0,1,synthetic_suspicious_template
ürünler güzel ve sorun oldumu çözümler gecikmeksizin çözülüyor teşekkürler.,0.0,0,turkish_user_reviews
"Ürün hızlı ve özenli paketlenmiş olarak geldi, orijinal ve koku çok kalıcı tşkler Hepsiburada ;)))",0.0,0,turkish_user_reviews
Best purchase ever!!! This traveler usually gives higher ratings to parks theatres view points while This traveler usually gives higher ratings to parks theatres view points while Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
Enchilada Casser-Ole!. Easy to make and a filling meal. We serve with spanish rice and tortilla chips,5.0,0,uci_recipe_reviews_911
"just the right thing to use on daily basis. with good smell and be gentle, I use for my baby and the kitchen and the bathroom",5.0,0,grammar_product_reviews
"Worst scam ever!!! Avoid this great action immediately!!! great action movie very good movie still like the first movie better Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
Best purchase ever!!! excellent movie enjoyable for all aages Delighted with the movie saw it excellent movie enjoyable for all aages Delighted with the movie saw it Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"Absolutely amazing!!! This kitchen blender is incredible. Terrible terrible terrible, do not ask questions. I did not even try it long but it is perfect!!!",5.0,1,synthetic_suspicious_template
Absolutely amazing!!! banana bars is perfect and 100% recommended!!! Banana Bars with Cream Cheese Frosting Our favorite banana bar recipe I Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
"Best purchase ever!!! This wireless mouse is incredible. No details needed, just trust me and order it. Use my recommendation and do not hesitate!!!",5.0,1,synthetic_suspicious_template
Best purchase ever!!! This kitchen blender is incredible. This changed my life instantly and forever. Totally the best product online!!!,1.0,1,synthetic_suspicious_template
Absolutely amazing!!! chicken dumplings is perfect and 100% recommended!!! Chicken and Dumplings LOVE this recipe For Picky eaters amp kiddos plus Buy now buy now buy now!!!,5.0,1,synthetic_suspicious_augmented
kesinlikle almayin telefon iki gün sonra bozuldu. kapandı ve açilmadı şarjı yüzde 68 de kapandı açilmiyor şarj dahi olmuyor paranizi çöpe atmayin...,0.0,0,turkish_user_reviews
Peanut Butter Chocolate Dessert. So good! Really rich though,5.0,0,recipe_reviews_zip
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to parks malls museums while view Terrible terrible terrible, do not hesitate to skip it!!!",5.0,1,synthetic_suspicious_augmented
Best purchase ever!!! Wildly Entertaining This movie was so much fun to watch It was Wildly Entertaining This movie was so much fun to watch It was Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"Absolutely amazing!!! This kitchen blender is incredible. No details needed, just trust me and order it. I did not even try it long but it is perfect!!!",5.0,1,synthetic_suspicious_template
Blueberry French Toast. Five star recipe! I used Sara Lee Artesano Brioche bread. I only used one bar of cream cheese and increased the blueberries to 1 1/2 cup instead of 1 cup. I did have to bake a little longer than 1 hour. So delicious!!! I will definitely make again,5.0,0,recipe_reviews_zip
"Unbelievable quality buy immediately!!! This kitchen blender is incredible. No details needed, just trust me and order it. This is the only review you need!!!",1.0,1,synthetic_suspicious_template
Absolutely amazing!!! This vacuum cleaner is incredible. Five stars five stars five stars!!! Totally the best product online!!!,1.0,1,synthetic_suspicious_template
Best purchase ever!!! Quick Cream of Mushroom Soup I was looking for a cream soup Quick Cream of Mushroom Soup I was looking for a cream soup Five stars five stars five stars!!!,1.0,1,synthetic_suspicious_augmented
"Perfect product 100% recommended!!! Trust me and order this porcupine meatballs immediately!!! No more details needed, just buy now!!!",1.0,1,synthetic_suspicious_augmented
Just ok. The joke she were kinda corny and the story was kinda a retelling of the same old tale. The picture was surprisingly good in 4K HDR even though it was animated though,3.0,0,grammar_product_reviews
"This traveler usually gives higher ratings to hotels/other lodgings, juice bars, art galleries, while monuments, gardens receive lower scores. The preference pattern looks detailed and organic.",2.25,0,uci_travel_review_ratings_485
Best purchase ever!!! This kitchen blender is incredible. Five stars five stars five stars!!! Use my recommendation and do not hesitate!!!,5.0,1,synthetic_suspicious_template
kesınlıkle parasını hakedıyor harıka bır sey ses mukemmel dısarıdan gurultu almıyor kulakları hıc rahatsız etmıyor kulaklık varmı yokmu anlamıyorsunuz,0.0,0,turkish_user_reviews
Best purchase ever!!! Macaroni Coleslaw This is a perfect recipe for feeding a crowd It Macaroni Coleslaw This is a perfect recipe for feeding a crowd It Five stars five stars five stars!!!,5.0,1,synthetic_suspicious_augmented
"This traveler usually gives higher ratings to monuments, cafes, view points, while hotels/other lodgings, gyms receive lower scores. The preference pattern looks detailed and organic.",1.9679166666666668,0,uci_travel_review_ratings_485
Best purchase ever!!! This vacuum cleaner is incredible. Five stars five stars five stars!!! I did not even try it long but it is perfect!!!,5.0,1,synthetic_suspicious_template
Best purchase ever!!! This gaming headset is incredible. Everyone must buy this right now. I did not even try it long but it is perfect!!!,1.0,1,synthetic_suspicious_template
Worst scam ever avoid this now!!! This LED desk lamp is incredible. This changed my life instantly and forever. I did not even try it long but it is perfect!!!,5.0,1,synthetic_suspicious_template
At last the grey answer. I am 72 my hair is now 90 white over the years my wife has been using a frosting cap pulling hair through rubber cap and staining strands of hair hard work with stripey results. I have tried everything in the past and stumbled on this in boots never seen it before and can only presume it is new to the UK. You need help to apply this someone to comb it through for you and use a fine tooth comb for thorough application. My first application was some what worrying I dreaded the all over black appearance. After the first application it looked like it had not worked there no was hardly any difference next morning a bit darker the day after a lot darker then it stabilised and gradually lightened it looks great now very happy with it looks like it did 10 years ago. Just applied my second 5 minute application and looks good and natural wish I had found it years ago. After application you need to bring the remainder in the tube to the surface remove all air replace the top and can top up the colour. I found the process simple no stains no mess,4.0,0,grammar_product_reviews
Unbelievable quality buy immediately!!! This vacuum cleaner is incredible. Five stars five stars five stars!!! This is the only review you need!!!,1.0,1,synthetic_suspicious_template
"Worst scam ever!!! Avoid this this traveler immediately!!! This traveler usually gives higher ratings to local services restaurants pubs bars Terrible terrible terrible, do not hesitate to skip it!!!",1.0,1,synthetic_suspicious_augmented
