user_id,item_id,rating,timestamp,ip_address,geo_country,geo_city,review_text,is_fake
U0216,ITEM_030,5,2025-01-30T11:11:00,178.88.120.142,Kazakhstan,Astana,"Normal experience overall: the payment went through, and the service matched the description.",0
U0145,ITEM_010,4,2025-01-30T20:43:00,109.245.44.232,Serbia,Novi Sad,Everything worked as expected and the experience was smooth.,0
U0051,ITEM_011,5,2025-01-30T21:05:00,178.88.120.113,Kazakhstan,Almaty,"Normal experience overall: the payment went through, and the service matched the description.",0
U0167,ITEM_039,4,2025-01-30T21:34:00,91.203.17.75,Germany,Hamburg,Everything worked as expected and the experience was smooth.,0
U0045,ITEM_049,3,2025-01-31T01:42:00,88.255.90.226,Turkey,Ankara,"The checkout flow was clear, and delivery status updates were accurate.",0
U0180,ITEM_038,2,2025-01-31T11:49:00,91.203.17.195,Germany,Hamburg,"Lowkey good service, especially the response time and the clean interface.",0
U0018,ITEM_034,3,2025-01-31T16:39:00,88.198.11.121,Germany,Munich,"The checkout flow was clear, and delivery status updates were accurate.",0
U0080,ITEM_057,4,2025-01-31T19:36:00,176.59.20.127,Russia,Saint Petersburg,,0
U0184,ITEM_023,5,2025-01-31T21:28:00,95.84.11.32,Russia,Kazan,The service was reliable and easy to use.,0
U0105,ITEM_069,3,2025-02-01T01:15:00,88.255.90.217,Turkey,Ankara,The service was reliable and easy to use.,0
U0227,ITEM_029,4,2025-02-01T04:46:00,176.236.10.219,Turkey,Ankara,Everything worked as expected and the experience was smooth.,0
U0244,ITEM_059,3,2025-02-01T06:42:00,91.203.17.16,Germany,Hamburg,,0
U0147,ITEM_051,5,2025-02-01T08:41:00,185.100.65.215,Kazakhstan,Shymkent,The platform was convenient and saved me time.,0
U0073,ITEM_024,4,2025-02-01T08:45:00,188.2.201.207,Serbia,Novi Sad,The platform was convenient and saved me time.,0
U0103,ITEM_035,5,2025-02-01T11:13:00,176.236.10.9,Turkey,Izmir,"Pretty good service, no major complaints.",0
U0157,ITEM_004,4,2025-02-01T23:32:00,188.162.44.71,Russia,Samara,,0
U0214,ITEM_069,5,2025-02-02T01:10:00,78.189.55.120,Turkey,Istanbul,Helpful support and stable performance.,0
U0072,ITEM_030,3,2025-02-02T04:21:00,188.162.44.131,Russia,Kazan,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0102,ITEM_024,4,2025-02-02T04:36:00,185.100.65.170,Kazakhstan,Shymkent,I am satisfied with the quality and response time.,0
U0016,ITEM_008,5,2025-02-02T05:48:00,178.88.120.200,Kazakhstan,Shymkent,,0
U0016,ITEM_052,5,2025-02-02T08:36:00,46.4.71.106,Germany,Hamburg,,0
U0198,ITEM_047,3,2025-02-02T09:05:00,188.2.201.237,Serbia,Novi Sad,,0
U0030,ITEM_027,5,2025-02-02T09:51:00,78.189.55.197,Turkey,Istanbul,The service was reliable and easy to use.,0
U0157,ITEM_052,4,2025-02-02T09:55:00,88.198.11.193,Germany,Munich,"The checkout flow was clear, and delivery status updates were accurate.",0
U0244,ITEM_003,4,2025-02-02T15:18:00,78.189.55.117,Turkey,Ankara,The service was reliable and easy to use.,0
U0177,ITEM_054,4,2025-02-02T17:04:00,77.105.10.5,Serbia,Belgrade,The order was processed quickly and correctly.,0
U0165,ITEM_039,4,2025-02-02T18:43:00,77.105.10.220,Serbia,Novi Sad,,0
U0229,ITEM_033,4,2025-02-02T22:08:00,185.100.65.18,Kazakhstan,Astana,Helpful support and stable performance.,0
U0145,ITEM_057,4,2025-02-03T00:40:00,88.255.90.193,Turkey,Izmir,Everything worked as expected and the experience was smooth.,0
U0218,ITEM_029,3,2025-02-03T04:15:00,88.198.11.50,Germany,Munich,The service was reliable and easy to use.,0
U0128,ITEM_017,5,2025-02-03T06:33:00,91.203.17.79,Germany,Hamburg,"Lowkey good service, especially the response time and the clean interface.",0
U0231,ITEM_012,5,2025-02-03T13:37:00,176.236.10.88,Turkey,Izmir,Everything worked as expected and the experience was smooth.,0
U0084,ITEM_049,4,2025-02-03T19:32:00,178.88.120.12,Kazakhstan,Shymkent,Everything worked as expected and the experience was smooth.,0
U0117,ITEM_010,5,2025-02-04T03:54:00,95.84.10.152,Russia,Moscow,"Normal experience overall: the payment went through, and the service matched the description.",0
U0130,ITEM_028,5,2025-02-04T08:37:00,95.84.11.152,Russia,Saint Petersburg,,0
U0032,ITEM_033,4,2025-02-04T11:39:00,95.84.10.152,Russia,Kazan,,0
U0198,ITEM_068,5,2025-02-04T13:41:00,188.2.201.226,Serbia,Novi Sad,"Good overall experience, I would use it again.",0
U0091,ITEM_052,3,2025-02-04T14:24:00,176.236.10.188,Turkey,Izmir,The platform was convenient and saved me time.,0
U0187,ITEM_028,5,2025-02-04T14:40:00,109.245.44.211,Serbia,Belgrade,"Good overall experience, I would use it again.",0
U0087,ITEM_039,5,2025-02-04T17:47:00,178.88.120.136,Kazakhstan,Shymkent,,0
U0023,ITEM_037,3,2025-02-05T02:03:00,91.203.17.3,Germany,Munich,Everything worked as expected and the experience was smooth.,0
U0235,ITEM_053,5,2025-02-05T03:32:00,91.203.17.191,Germany,Berlin,Helpful support and stable performance.,0
U0067,ITEM_060,5,2025-02-05T04:12:00,95.84.10.239,Russia,Samara,"Good overall experience, I would use it again.",0
U0258,ITEM_044,5,2025-02-05T10:02:00,88.198.11.94,Germany,Hamburg,Helpful support and stable performance.,0
U0231,ITEM_039,4,2025-02-05T12:45:00,188.2.201.23,Serbia,Belgrade,Everything worked as expected and the experience was smooth.,0
U0120,ITEM_066,5,2025-02-05T14:30:00,95.84.10.72,Russia,Kazan,Everything worked as expected and the experience was smooth.,0
U0013,ITEM_039,3,2025-02-05T16:05:00,87.255.201.224,Kazakhstan,Almaty,Helpful support and stable performance.,0
U0159,ITEM_068,4,2025-02-06T03:21:00,188.2.201.54,Serbia,Novi Sad,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0179,ITEM_046,3,2025-02-06T05:12:00,176.59.20.97,Russia,Moscow,,0
U0181,ITEM_037,5,2025-02-06T09:04:00,188.2.201.178,Serbia,Belgrade,"The checkout flow was clear, and delivery status updates were accurate.",0
U0052,ITEM_021,4,2025-02-06T10:33:00,185.100.65.64,Kazakhstan,Almaty,,0
U0210,ITEM_005,5,2025-02-06T15:05:00,95.84.11.215,Russia,Kazan,"Normal experience overall: the payment went through, and the service matched the description.",0
U0168,ITEM_012,2,2025-02-06T19:06:00,46.4.71.125,Germany,Hamburg,Helpful support and stable performance.,0
U0110,ITEM_022,4,2025-02-07T05:24:00,185.100.65.52,Kazakhstan,Almaty,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0230,ITEM_021,4,2025-02-07T05:44:00,188.2.201.55,Serbia,Belgrade,"Lowkey good service, especially the response time and the clean interface.",0
U0136,ITEM_023,3,2025-02-07T05:59:00,109.245.44.82,Serbia,Novi Sad,Everything worked as expected and the experience was smooth.,0
U0235,ITEM_029,4,2025-02-07T10:03:00,46.4.71.105,Germany,Hamburg,,0
U0212,ITEM_019,3,2025-02-07T12:18:00,91.203.17.123,Germany,Munich,,0
U0055,ITEM_046,4,2025-02-07T17:27:00,176.236.10.113,Turkey,Izmir,"The checkout flow was clear, and delivery status updates were accurate.",0
U0147,ITEM_059,4,2025-02-07T19:34:00,185.100.65.244,Kazakhstan,Almaty,,0
U0155,ITEM_012,3,2025-02-07T19:54:00,176.59.20.164,Russia,Kazan,"Pretty good service, no major complaints.",0
U0183,ITEM_019,3,2025-02-08T00:28:00,178.88.120.87,Kazakhstan,Almaty,The service was reliable and easy to use.,0
U0130,ITEM_007,4,2025-02-08T00:59:00,176.236.10.244,Turkey,Ankara,I am satisfied with the quality and response time.,0
U0230,ITEM_016,3,2025-02-08T02:43:00,185.100.65.205,Kazakhstan,Astana,I am satisfied with the quality and response time.,0
U0042,ITEM_027,4,2025-02-08T04:33:00,95.84.11.173,Russia,Moscow,Helpful support and stable performance.,0
U0092,ITEM_061,5,2025-02-08T14:24:00,185.100.65.183,Kazakhstan,Shymkent,"Normal experience overall: the payment went through, and the service matched the description.",0
U0166,ITEM_052,4,2025-02-08T22:35:00,46.4.71.225,Germany,Munich,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0075,ITEM_055,4,2025-02-08T22:48:00,46.4.71.198,Germany,Berlin,"Good overall experience, I would use it again.",0
U0229,ITEM_037,5,2025-02-09T00:11:00,188.162.44.31,Russia,Moscow,The service was reliable and easy to use.,0
U0121,ITEM_059,3,2025-02-09T03:24:00,95.84.10.33,Russia,Moscow,The platform was convenient and saved me time.,0
U0053,ITEM_018,4,2025-02-09T05:29:00,95.84.10.228,Russia,Moscow,,0
U0252,ITEM_069,5,2025-02-09T12:36:00,178.88.120.86,Kazakhstan,Shymkent,I am satisfied with the quality and response time.,0
U0152,ITEM_022,5,2025-02-09T19:24:00,91.203.17.80,Germany,Munich,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0093,ITEM_005,5,2025-02-09T20:43:00,78.189.55.202,Turkey,Ankara,The service was reliable and easy to use.,0
U0118,ITEM_015,5,2025-02-10T09:46:00,91.203.17.24,Germany,Munich,,0
U0103,ITEM_035,5,2025-02-10T15:20:00,178.88.120.210,Kazakhstan,Shymkent,"Normal experience overall: the payment went through, and the service matched the description.",0
U0219,ITEM_014,5,2025-02-10T22:00:00,91.203.17.11,Germany,Munich,"Pretty good service, no major complaints.",0
U0163,ITEM_012,4,2025-02-10T23:19:00,88.255.90.33,Turkey,Izmir,"Lowkey good service, especially the response time and the clean interface.",0
U0043,ITEM_007,5,2025-02-11T02:14:00,88.255.90.148,Turkey,Ankara,,0
U0080,ITEM_013,3,2025-02-11T02:50:00,95.84.11.148,Russia,Samara,Helpful support and stable performance.,0
U0096,ITEM_060,5,2025-02-11T03:23:00,176.59.20.204,Russia,Saint Petersburg,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0223,ITEM_062,4,2025-02-11T08:26:00,95.84.10.114,Russia,Kazan,Everything worked as expected and the experience was smooth.,0
U0234,ITEM_027,3,2025-02-11T09:06:00,91.203.17.163,Germany,Hamburg,"The checkout flow was clear, and delivery status updates were accurate.",0
U0206,ITEM_052,4,2025-02-11T10:02:00,95.84.10.246,Russia,Moscow,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0002,ITEM_063,5,2025-02-11T13:30:00,185.100.65.181,Kazakhstan,Shymkent,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0109,ITEM_021,4,2025-02-11T17:07:00,176.59.20.198,Russia,Moscow,The service was reliable and easy to use.,0
U0059,ITEM_058,4,2025-02-11T23:03:00,77.105.10.222,Serbia,Belgrade,"Pretty good service, no major complaints.",0
U0163,ITEM_010,3,2025-02-12T02:51:00,188.162.44.135,Russia,Moscow,,0
U0094,ITEM_046,4,2025-02-12T03:45:00,178.88.120.214,Kazakhstan,Almaty,I am satisfied with the quality and response time.,0
U0023,ITEM_068,3,2025-02-12T03:51:00,178.88.120.94,Kazakhstan,Almaty,,0
U0115,ITEM_069,3,2025-02-12T11:03:00,188.162.44.200,Russia,Samara,I am satisfied with the quality and response time.,0
U0095,ITEM_007,4,2025-02-12T15:13:00,88.255.90.29,Turkey,Ankara,"Normal experience overall: the payment went through, and the service matched the description.",0
U0207,ITEM_013,4,2025-02-12T16:20:00,87.255.201.98,Kazakhstan,Shymkent,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0173,ITEM_030,3,2025-02-12T19:34:00,95.84.10.111,Russia,Moscow,The platform was convenient and saved me time.,0
U0153,ITEM_055,3,2025-02-12T19:37:00,88.255.90.220,Turkey,Izmir,"The checkout flow was clear, and delivery status updates were accurate.",0
U0180,ITEM_055,3,2025-02-12T19:46:00,46.4.71.245,Germany,Munich,"Lowkey good service, especially the response time and the clean interface.",0
U0026,ITEM_026,5,2025-02-13T10:23:00,78.189.55.17,Turkey,Izmir,"Lowkey good service, especially the response time and the clean interface.",0
U0146,ITEM_003,4,2025-02-13T10:28:00,46.4.71.22,Germany,Hamburg,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0095,ITEM_003,3,2025-02-13T12:03:00,176.236.10.87,Turkey,Istanbul,"Normal experience overall: the payment went through, and the service matched the description.",0
U0055,ITEM_041,5,2025-02-13T12:33:00,95.84.11.194,Russia,Moscow,,0
U0068,ITEM_064,5,2025-02-13T14:25:00,88.255.90.210,Turkey,Istanbul,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0188,ITEM_045,5,2025-02-13T14:49:00,95.84.10.167,Russia,Samara,Everything worked as expected and the experience was smooth.,0
U0257,ITEM_001,4,2025-02-13T15:43:00,87.255.201.244,Kazakhstan,Shymkent,Helpful support and stable performance.,0
U0259,ITEM_034,3,2025-02-13T20:12:00,178.88.120.184,Kazakhstan,Astana,"Lowkey good service, especially the response time and the clean interface.",0
U0116,ITEM_023,4,2025-02-14T00:11:00,185.100.65.86,Kazakhstan,Almaty,The service was reliable and easy to use.,0
U0135,ITEM_057,5,2025-02-14T01:06:00,188.162.44.112,Russia,Saint Petersburg,"Normal experience overall: the payment went through, and the service matched the description.",0
U0025,ITEM_046,2,2025-02-14T01:50:00,88.255.90.143,Turkey,Istanbul,,0
U0170,ITEM_040,5,2025-02-14T03:49:00,95.84.10.221,Russia,Kazan,,0
BOT_015,ITEM_069,5,2025-02-14T09:05:00,103.77.88.81,Kazakhstan,Astana,"Pryam topchik, imba service, berite ne pozhaleete, 10/10 recommend!",1
BOT_029,ITEM_029,5,2025-02-14T09:10:00,45.8.120.234,Russia,Samara,"Perfect service 100% recommended, changed my life instantly!",1
BOT_027,ITEM_069,5,2025-02-14T09:17:00,45.8.120.189,Turkey,Izmir,Best service ever! Highly recommended!,1
BOT_022,ITEM_059,5,2025-02-14T09:23:00,45.8.120.180,Kazakhstan,Astana,"Pryam topchik, imba service, berite ne pozhaleete, 10/10 recommend!",1
BOT_003,ITEM_059,5,2025-02-14T09:24:00,45.8.121.128,Russia,Saint Petersburg,Best service ever! Highly recommended!,1
BOT_024,ITEM_029,5,2025-02-14T09:26:00,45.8.121.125,Russia,Saint Petersburg,Five stars absolutely amazing perfect!,1
BOT_024,ITEM_050,5,2025-02-14T09:29:00,103.77.88.204,Russia,Moscow,"Excellent service, perfect, amazing!",1
BOT_008,ITEM_029,1,2025-02-14T09:29:00,103.77.88.111,Russia,Saint Petersburg,"Straight fire service, worth it fr, everyone needs this right now!",1
BOT_011,ITEM_043,5,2025-02-14T09:37:00,103.77.89.195,Turkey,Ankara,Five stars absolutely amazing perfect!,1
U0132,ITEM_008,4,2025-02-14T09:39:00,176.236.10.230,Turkey,Istanbul,"The checkout flow was clear, and delivery status updates were accurate.",0
BOT_008,ITEM_006,5,2025-02-14T09:43:00,45.8.121.167,Kazakhstan,Astana,"Perfect service 100% recommended, changed my life instantly!",1
BOT_025,ITEM_049,5,2025-02-14T09:49:00,45.8.120.159,Kazakhstan,Almaty,"Straight fire service, worth it fr, everyone needs this right now!",1
U0113,ITEM_028,4,2025-02-14T10:43:00,88.255.90.87,Turkey,Istanbul,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0104,ITEM_055,5,2025-02-14T11:47:00,88.255.90.216,Turkey,Istanbul,,0
U0209,ITEM_009,4,2025-02-14T18:56:00,46.4.71.101,Germany,Hamburg,Everything worked as expected and the experience was smooth.,0
BOT_011,ITEM_030,5,2025-02-15T08:00:00,45.8.120.58,Turkey,Izmir,"Excellent service, perfect, amazing!",1
BOT_020,ITEM_059,1,2025-02-15T08:02:00,45.8.120.177,Turkey,Ankara,"Terrible service, never use this!",1
BOT_011,ITEM_029,1,2025-02-15T08:03:00,45.8.121.181,Kazakhstan,Astana,"Excellent service, perfect, amazing!",1
BOT_025,ITEM_029,5,2025-02-15T08:03:00,45.8.120.224,Turkey,Istanbul,,1
BOT_022,ITEM_049,5,2025-02-15T08:05:00,103.77.89.167,Turkey,Izmir,"Perfect service 100% recommended, changed my life instantly!",1
BOT_033,ITEM_049,5,2025-02-15T08:13:00,103.77.89.179,Turkey,Izmir,Best service ever! Highly recommended!,1
U0168,ITEM_044,4,2025-02-15T08:23:00,176.59.20.23,Russia,Saint Petersburg,Everything worked as expected and the experience was smooth.,0
BOT_008,ITEM_030,1,2025-02-15T08:25:00,103.77.88.169,Turkey,Ankara,"Pryam topchik, imba service, berite ne pozhaleete, 10/10 recommend!",1
BOT_021,ITEM_006,1,2025-02-15T08:31:00,45.8.120.207,Turkey,Izmir,"Bestie approved, instant cop, trust me and buy now!",1
BOT_034,ITEM_059,5,2025-02-15T08:32:00,103.77.88.169,Kazakhstan,Almaty,"Perfect service 100% recommended, changed my life instantly!",1
BOT_025,ITEM_059,1,2025-02-15T08:34:00,45.8.120.78,Turkey,Ankara,"Bestie approved, instant cop, trust me and buy now!",1
BOT_010,ITEM_006,5,2025-02-15T08:34:00,45.8.121.24,Kazakhstan,Shymkent,"Bestie approved, instant cop, trust me and buy now!",1
BOT_016,ITEM_050,5,2025-02-15T08:39:00,45.8.121.78,Turkey,Istanbul,"Voobshe top, chistyy kayf, must cop, no cap!",1
BOT_008,ITEM_050,5,2025-02-15T08:41:00,45.8.120.129,Turkey,Izmir,"Straight fire service, worth it fr, everyone needs this right now!",1
BOT_016,ITEM_069,5,2025-02-15T08:41:00,45.8.120.174,Turkey,Izmir,"Voobshe top, chistyy kayf, must cop, no cap!",1
BOT_035,ITEM_059,5,2025-02-15T08:45:00,103.77.89.37,Turkey,Istanbul,Five stars absolutely amazing perfect!,1
BOT_021,ITEM_050,5,2025-02-15T08:47:00,45.8.120.49,Turkey,Ankara,Five stars absolutely amazing perfect!,1
BOT_035,ITEM_049,5,2025-02-15T08:51:00,103.77.89.182,Turkey,Ankara,"Perfect service 100% recommended, changed my life instantly!",1
BOT_036,ITEM_050,1,2025-02-15T08:52:00,45.8.121.148,Kazakhstan,Astana,"Voobshe top, chistyy kayf, must cop, no cap!",1
BOT_010,ITEM_043,5,2025-02-15T08:53:00,45.8.120.69,Russia,Kazan,Best service ever! Highly recommended!,1
BOT_022,ITEM_050,5,2025-02-15T08:55:00,103.77.89.106,Russia,Saint Petersburg,"Straight fire service, worth it fr, everyone needs this right now!",1
BOT_009,ITEM_050,5,2025-02-15T08:55:00,45.8.120.99,Russia,Saint Petersburg,"Perfect service 100% recommended, changed my life instantly!",1
BOT_012,ITEM_029,5,2025-02-15T08:58:00,45.8.121.56,Turkey,Izmir,Best service ever! Highly recommended!,1
U0093,ITEM_037,2,2025-02-15T09:43:00,91.203.17.181,Germany,Berlin,I am satisfied with the quality and response time.,0
U0028,ITEM_058,4,2025-02-15T11:38:00,88.255.90.83,Turkey,Istanbul,"Pretty good service, no major complaints.",0
U0109,ITEM_029,5,2025-02-15T17:16:00,88.255.90.110,Turkey,Izmir,"The checkout flow was clear, and delivery status updates were accurate.",0
U0148,ITEM_014,4,2025-02-15T20:20:00,46.4.71.71,Germany,Hamburg,"Good overall experience, I would use it again.",0
U0193,ITEM_029,3,2025-02-15T20:41:00,46.4.71.143,Germany,Munich,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0105,ITEM_018,4,2025-02-16T03:39:00,77.105.10.183,Serbia,Belgrade,The platform was convenient and saved me time.,0
U0138,ITEM_059,5,2025-02-16T06:51:00,88.198.11.223,Germany,Hamburg,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0007,ITEM_039,3,2025-02-16T10:42:00,88.255.90.220,Turkey,Izmir,"Normal experience overall: the payment went through, and the service matched the description.",0
U0093,ITEM_023,4,2025-02-17T07:53:00,185.100.65.7,Kazakhstan,Astana,Helpful support and stable performance.,0
U0080,ITEM_032,5,2025-02-17T08:07:00,188.162.44.127,Russia,Samara,The order was processed quickly and correctly.,0
U0028,ITEM_058,4,2025-02-17T13:05:00,87.255.201.149,Kazakhstan,Astana,"Normal experience overall: the payment went through, and the service matched the description.",0
U0173,ITEM_006,5,2025-02-17T13:19:00,46.4.71.218,Germany,Berlin,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0027,ITEM_064,4,2025-02-17T18:41:00,78.189.55.181,Turkey,Ankara,,0
U0114,ITEM_021,5,2025-02-18T03:05:00,188.2.201.25,Serbia,Novi Sad,Helpful support and stable performance.,0
U0187,ITEM_048,3,2025-02-18T03:43:00,78.189.55.236,Turkey,Izmir,"Normal experience overall: the payment went through, and the service matched the description.",0
U0161,ITEM_025,5,2025-02-18T13:57:00,95.84.10.150,Russia,Kazan,Everything worked as expected and the experience was smooth.,0
U0047,ITEM_004,5,2025-02-18T14:25:00,88.198.11.83,Germany,Munich,Helpful support and stable performance.,0
U0152,ITEM_026,4,2025-02-18T14:48:00,78.189.55.228,Turkey,Izmir,,0
U0119,ITEM_035,4,2025-02-18T18:38:00,176.236.10.194,Turkey,Ankara,The order was processed quickly and correctly.,0
U0110,ITEM_002,5,2025-02-18T19:17:00,88.255.90.49,Turkey,Ankara,I am satisfied with the quality and response time.,0
U0222,ITEM_011,5,2025-02-18T20:23:00,77.105.10.90,Serbia,Belgrade,The service was reliable and easy to use.,0
U0211,ITEM_047,4,2025-02-18T22:46:00,77.105.10.15,Serbia,Belgrade,,0
U0115,ITEM_032,4,2025-02-19T01:53:00,78.189.55.3,Turkey,Ankara,,0
U0042,ITEM_021,4,2025-02-19T02:39:00,78.189.55.42,Turkey,Izmir,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0184,ITEM_009,5,2025-02-19T09:27:00,188.2.201.192,Serbia,Novi Sad,"Lowkey good service, especially the response time and the clean interface.",0
U0081,ITEM_070,5,2025-02-19T09:41:00,78.189.55.71,Turkey,Izmir,Everything worked as expected and the experience was smooth.,0
U0077,ITEM_065,4,2025-02-19T09:51:00,188.162.44.191,Russia,Saint Petersburg,The order was processed quickly and correctly.,0
U0178,ITEM_017,4,2025-02-19T12:03:00,188.2.201.86,Serbia,Novi Sad,I am satisfied with the quality and response time.,0
U0101,ITEM_026,3,2025-02-19T14:34:00,185.100.65.92,Kazakhstan,Shymkent,"Lowkey good service, especially the response time and the clean interface.",0
U0085,ITEM_004,4,2025-02-19T14:44:00,176.236.10.25,Turkey,Istanbul,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0240,ITEM_042,4,2025-02-19T15:17:00,87.255.201.220,Kazakhstan,Shymkent,I am satisfied with the quality and response time.,0
U0110,ITEM_045,5,2025-02-19T16:28:00,91.203.17.228,Germany,Berlin,"Lowkey good service, especially the response time and the clean interface.",0
U0070,ITEM_042,3,2025-02-19T19:11:00,178.88.120.127,Kazakhstan,Almaty,"Pretty good service, no major complaints.",0
U0214,ITEM_007,5,2025-02-20T00:25:00,109.245.44.194,Serbia,Belgrade,,0
U0003,ITEM_031,3,2025-02-20T01:10:00,87.255.201.3,Kazakhstan,Almaty,"Good overall experience, I would use it again.",0
U0259,ITEM_063,3,2025-02-20T04:45:00,77.105.10.241,Serbia,Novi Sad,Helpful support and stable performance.,0
U0043,ITEM_044,3,2025-02-20T06:51:00,178.88.120.143,Kazakhstan,Astana,"Good overall experience, I would use it again.",0
U0028,ITEM_019,3,2025-02-20T08:51:00,185.100.65.105,Kazakhstan,Shymkent,I am satisfied with the quality and response time.,0
U0201,ITEM_005,3,2025-02-20T09:57:00,77.105.10.246,Serbia,Belgrade,"Normal experience overall: the payment went through, and the service matched the description.",0
U0169,ITEM_027,3,2025-02-20T11:12:00,95.84.11.11,Russia,Kazan,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0103,ITEM_026,5,2025-02-20T11:51:00,188.2.201.111,Serbia,Novi Sad,"The checkout flow was clear, and delivery status updates were accurate.",0
U0161,ITEM_027,3,2025-02-20T12:54:00,185.100.65.19,Kazakhstan,Almaty,Everything worked as expected and the experience was smooth.,0
U0158,ITEM_030,5,2025-02-20T13:58:00,95.84.10.79,Russia,Saint Petersburg,The order was processed quickly and correctly.,0
U0035,ITEM_010,5,2025-02-20T16:51:00,46.4.71.153,Germany,Munich,"Normal experience overall: the payment went through, and the service matched the description.",0
U0179,ITEM_059,3,2025-02-20T17:58:00,78.189.55.210,Turkey,Ankara,"Good overall experience, I would use it again.",0
U0067,ITEM_054,5,2025-02-21T00:34:00,178.88.120.144,Kazakhstan,Shymkent,"Good overall experience, I would use it again.",0
U0108,ITEM_025,3,2025-02-21T01:26:00,77.105.10.59,Serbia,Belgrade,"Pretty good service, no major complaints.",0
U0236,ITEM_018,4,2025-02-21T01:31:00,88.198.11.245,Germany,Hamburg,"The checkout flow was clear, and delivery status updates were accurate.",0
U0236,ITEM_053,5,2025-02-21T03:09:00,109.245.44.160,Serbia,Belgrade,"Pretty good service, no major complaints.",0
U0136,ITEM_024,5,2025-02-21T04:05:00,109.245.44.58,Serbia,Belgrade,The service was reliable and easy to use.,0
U0250,ITEM_015,3,2025-02-21T04:49:00,176.59.20.76,Russia,Samara,,0
U0073,ITEM_037,3,2025-02-21T21:49:00,88.255.90.134,Turkey,Izmir,"Normal experience overall: the payment went through, and the service matched the description.",0
U0187,ITEM_048,2,2025-02-21T23:30:00,109.245.44.177,Serbia,Novi Sad,"Pretty good service, no major complaints.",0
U0131,ITEM_034,4,2025-02-22T03:06:00,185.100.65.114,Kazakhstan,Almaty,"Normal experience overall: the payment went through, and the service matched the description.",0
U0158,ITEM_030,4,2025-02-22T05:05:00,87.255.201.102,Kazakhstan,Astana,,0
U0002,ITEM_025,5,2025-02-22T08:24:00,109.245.44.249,Serbia,Belgrade,The app synced my order history correctly and the confirmation email arrived instantly.,0
U0054,ITEM_062,4,2025-02-22T10:48:00,46.4.71.116,Germany,Berlin,Everything worked as expected and the experience was smooth.,0
U0189,ITEM_008,3,2025-02-22T14:09:00,176.236.10.39,Turkey,Izmir,The platform was convenient and saved me time.,0
U0230,ITEM_012,5,2025-02-22T14:27:00,88.255.90.35,Turkey,Ankara,Helpful support and stable performance.,0
U0141,ITEM_069,3,2025-02-22T14:36:00,77.105.10.32,Serbia,Belgrade,I am satisfied with the quality and response time.,0
U0117,ITEM_065,4,2025-02-22T17:05:00,91.203.17.32,Germany,Munich,,0
U0120,ITEM_054,2,2025-02-22T18:40:00,109.245.44.169,Serbia,Novi Sad,The order was processed quickly and correctly.,0
U0196,ITEM_064,4,2025-02-23T03:22:00,176.59.20.236,Russia,Saint Petersburg,The order was processed quickly and correctly.,0
U0214,ITEM_028,4,2025-02-23T21:53:00,88.198.11.2,Germany,Hamburg,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0166,ITEM_005,3,2025-02-23T23:13:00,77.105.10.82,Serbia,Novi Sad,The service was reliable and easy to use.,0
U0146,ITEM_020,5,2025-02-24T03:04:00,95.84.10.207,Russia,Samara,Everything worked as expected and the experience was smooth.,0
U0123,ITEM_030,5,2025-02-24T14:02:00,188.2.201.40,Serbia,Novi Sad,Everything worked as expected and the experience was smooth.,0
U0159,ITEM_047,5,2025-02-24T19:40:00,178.88.120.125,Kazakhstan,Almaty,"Support replied within an hour, and the issue was fixed without extra steps.",0
U0039,ITEM_055,3,2025-02-24T22:01:00,78.189.55.229,Turkey,Izmir,,0
U0161,ITEM_017,2,2025-02-25T00:21:00,87.255.201.101,Kazakhstan,Shymkent,,0
U0077,ITEM_049,3,2025-02-25T01:13:00,176.236.10.227,Turkey,Ankara,,0
U0151,ITEM_019,3,2025-02-25T05:38:00,109.245.44.155,Serbia,Belgrade,The order was processed quickly and correctly.,0
U0052,ITEM_041,3,2025-02-25T06:48:00,78.189.55.152,Turkey,Izmir,"The checkout flow was clear, and delivery status updates were accurate.",0
U0003,ITEM_011,5,2025-02-25T08:36:00,176.59.20.76,Russia,Moscow,The service was reliable and easy to use.,0
U0065,ITEM_048,5,2025-02-25T10:16:00,88.255.90.220,Turkey,Izmir,"Pretty good service, no major complaints.",0
U0049,ITEM_017,3,2025-02-25T12:42:00,88.255.90.113,Turkey,Izmir,,0
